Artist,Song,Sentiment,Followers,Popularity,Genre
chris brown,real hip hop shit,Positive,3351.0,54.0,[]
chris brown,real hip hop shit,Positive,12619.0,7.0,[]
chris brown,100%,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,100%,Positive,3351.0,54.0,[]
chris brown,100%,Positive,12619.0,7.0,[]
chris brown,last,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,last,Positive,3351.0,54.0,[]
chris brown,last,Positive,12619.0,7.0,[]
chris brown,yoko,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,yoko,Negative,3351.0,54.0,[]
chris brown,yoko,Negative,12619.0,7.0,[]
chris brown,2012,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,2012,Positive,3351.0,54.0,[]
chris brown,2012,Positive,12619.0,7.0,[]
chris brown,sweet love,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,sweet love,Positive,3351.0,54.0,[]
chris brown,sweet love,Positive,12619.0,7.0,[]
chris brown,strip,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,strip,Positive,3351.0,54.0,[]
chris brown,strip,Positive,12619.0,7.0,[]
chris brown,stuck on stupid,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,stuck on stupid,Negative,3351.0,54.0,[]
chris brown,stuck on stupid,Negative,12619.0,7.0,[]
chris brown,4 years old,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,4 years old,Positive,3351.0,54.0,[]
chris brown,4 years old,Positive,12619.0,7.0,[]
chris brown,don't wake me up,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,don't wake me up,Positive,3351.0,54.0,[]
chris brown,don't wake me up,Positive,12619.0,7.0,[]
chris brown,free run,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,free run,Positive,3351.0,54.0,[]
chris brown,free run,Positive,12619.0,7.0,[]
chris brown,wait for you,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,wait for you,Positive,3351.0,54.0,[]
chris brown,wait for you,Positive,12619.0,7.0,[]
chris brown,key 2 your heart,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,key 2 your heart,Positive,3351.0,54.0,[]
chris brown,key 2 your heart,Positive,12619.0,7.0,[]
chris brown,your world,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,your world,Positive,3351.0,54.0,[]
chris brown,your world,Positive,12619.0,7.0,[]
chris brown,sweet caroline,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,sweet caroline,Positive,3351.0,54.0,[]
chris brown,sweet caroline,Positive,12619.0,7.0,[]
chris brown,new flame,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,new flame,Positive,3351.0,54.0,[]
chris brown,new flame,Positive,12619.0,7.0,[]
chris brown,101 (interlude),Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,101 (interlude),Negative,3351.0,54.0,[]
chris brown,101 (interlude),Negative,12619.0,7.0,[]
chris brown,lady in a glass dress (interlude),Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,lady in a glass dress (interlude),Positive,3351.0,54.0,[]
chris brown,lady in a glass dress (interlude),Positive,12619.0,7.0,[]
chris brown,see you around,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,see you around,Positive,3351.0,54.0,[]
chris brown,see you around,Positive,12619.0,7.0,[]
chris brown,don't be gone too long,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,don't be gone too long,Positive,3351.0,54.0,[]
chris brown,don't be gone too long,Positive,12619.0,7.0,[]
chris brown,don't think they know,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,don't think they know,Positive,3351.0,54.0,[]
chris brown,don't think they know,Positive,12619.0,7.0,[]
chris brown,nothin' like me,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,nothin' like me,Negative,3351.0,54.0,[]
chris brown,nothin' like me,Negative,12619.0,7.0,[]
chris brown,better,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,better,Positive,3351.0,54.0,[]
chris brown,better,Positive,12619.0,7.0,[]
chris brown,pussy,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,pussy,Negative,3351.0,54.0,[]
chris brown,pussy,Negative,12619.0,7.0,[]
chris brown,play me,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,play me,Negative,3351.0,54.0,[]
chris brown,play me,Negative,12619.0,7.0,[]
chris brown,red lights,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,red lights,Positive,3351.0,54.0,[]
chris brown,red lights,Positive,12619.0,7.0,[]
chris brown,ghetto tales,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,ghetto tales,Positive,3351.0,54.0,[]
chris brown,ghetto tales,Positive,12619.0,7.0,[]
chris brown,the breakup,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,the breakup,Negative,3351.0,54.0,[]
chris brown,the breakup,Negative,12619.0,7.0,[]
chris brown,swallow me down,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,swallow me down,Negative,3351.0,54.0,[]
chris brown,swallow me down,Negative,12619.0,7.0,[]
chris brown,roses turn blue,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,roses turn blue,Negative,3351.0,54.0,[]
chris brown,roses turn blue,Negative,12619.0,7.0,[]
chris brown,i can't win,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,i can't win,Positive,3351.0,54.0,[]
chris brown,i can't win,Positive,12619.0,7.0,[]
chris brown,lipstick on the glass,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,lipstick on the glass,Positive,3351.0,54.0,[]
chris brown,lipstick on the glass,Positive,12619.0,7.0,[]
chris brown,fine by me,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,fine by me,Positive,3351.0,54.0,[]
chris brown,fine by me,Positive,12619.0,7.0,[]
chris brown,liquor,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,liquor,Negative,3351.0,54.0,[]
chris brown,liquor,Negative,12619.0,7.0,[]
chris brown,little bit,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,little bit,Negative,3351.0,54.0,[]
chris brown,little bit,Negative,12619.0,7.0,[]
chris brown,proof,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,proof,Positive,3351.0,54.0,[]
chris brown,proof,Positive,12619.0,7.0,[]
chris brown,shut down,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,shut down,Negative,3351.0,54.0,[]
chris brown,shut down,Negative,12619.0,7.0,[]
chris brown,don't fuck with us,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,don't fuck with us,Negative,3351.0,54.0,[]
chris brown,don't fuck with us,Negative,12619.0,7.0,[]
chris brown,everybody,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,everybody,Positive,3351.0,54.0,[]
chris brown,everybody,Positive,12619.0,7.0,[]
chris brown,kriss kross,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,kriss kross,Negative,3351.0,54.0,[]
chris brown,kriss kross,Negative,12619.0,7.0,[]
ray-j & chris brown,cherry red vans,Positive,,,
chris brown,trappin',Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,trappin',Positive,3351.0,54.0,[]
chris brown,trappin',Positive,12619.0,7.0,[]
chris brown,roses,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,roses,Positive,3351.0,54.0,[]
chris brown,roses,Positive,12619.0,7.0,[]
chris brown,pull up,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,pull up,Negative,3351.0,54.0,[]
chris brown,pull up,Negative,12619.0,7.0,[]
chris brown,covered in you,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,covered in you,Negative,3351.0,54.0,[]
chris brown,covered in you,Negative,12619.0,7.0,[]
chris brown,even,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,even,Positive,3351.0,54.0,[]
chris brown,even,Positive,12619.0,7.0,[]
chris brown,high end,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,high end,Positive,3351.0,54.0,[]
chris brown,high end,Positive,12619.0,7.0,[]
chris brown,reddi wip,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,reddi wip,Positive,3351.0,54.0,[]
chris brown,reddi wip,Positive,12619.0,7.0,[]
chris brown,only 4 me,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,only 4 me,Positive,3351.0,54.0,[]
chris brown,only 4 me,Positive,12619.0,7.0,[]
chris brown,all i want,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,all i want,Positive,3351.0,54.0,[]
chris brown,all i want,Positive,12619.0,7.0,[]
chris brown,you like that,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,you like that,Negative,3351.0,54.0,[]
chris brown,you like that,Negative,12619.0,7.0,[]
chris brown,troubled waters,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,troubled waters,Negative,3351.0,54.0,[]
chris brown,troubled waters,Negative,12619.0,7.0,[]
chris brown,lower body,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,lower body,Positive,3351.0,54.0,[]
chris brown,lower body,Positive,12619.0,7.0,[]
chris brown,under the influence,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,under the influence,Positive,3351.0,54.0,[]
chris brown,under the influence,Positive,12619.0,7.0,[]
chris brown,outy when i drive / blamed,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,outy when i drive / blamed,Negative,3351.0,54.0,[]
chris brown,outy when i drive / blamed,Negative,12619.0,7.0,[]
chris brown,going at it,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,going at it,Negative,3351.0,54.0,[]
chris brown,going at it,Negative,12619.0,7.0,[]
chris brown & young thug,city girls,Positive,,,
chris brown & young thug,stolen,Positive,,,
chris brown,a lot of love,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,a lot of love,Positive,3351.0,54.0,[]
chris brown,a lot of love,Positive,12619.0,7.0,[]
chris brown,back to sleep (remix 3),Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,back to sleep (remix 3),Negative,3351.0,54.0,[]
chris brown,back to sleep (remix 3),Negative,12619.0,7.0,[]
chris brown,congratulations,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,congratulations,Positive,3351.0,54.0,[]
chris brown,congratulations,Positive,12619.0,7.0,[]
chris brown,countdown,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,countdown,Negative,3351.0,54.0,[]
chris brown,countdown,Negative,12619.0,7.0,[]
chris brown,deuces (remix),Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,deuces (remix),Positive,3351.0,54.0,[]
chris brown,deuces (remix),Positive,12619.0,7.0,[]
chris brown,"everybody, let's party",Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,"everybody, let's party",Negative,3351.0,54.0,[]
chris brown,"everybody, let's party",Negative,12619.0,7.0,[]
chris brown,fatal attraction,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,fatal attraction,Positive,3351.0,54.0,[]
chris brown,fatal attraction,Positive,12619.0,7.0,[]
chris brown,fire,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,fire,Negative,3351.0,54.0,[]
chris brown,fire,Negative,12619.0,7.0,[]
chris brown,flying solo / final destination,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,flying solo / final destination,Negative,3351.0,54.0,[]
chris brown,flying solo / final destination,Negative,12619.0,7.0,[]
chris brown,fools with you,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,fools with you,Positive,3351.0,54.0,[]
chris brown,fools with you,Positive,12619.0,7.0,[]
chris brown,go to war for ya,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,go to war for ya,Positive,3351.0,54.0,[]
chris brown,go to war for ya,Positive,12619.0,7.0,[]
chris brown,had to do it... sorry dj khaled,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,had to do it... sorry dj khaled,Positive,3351.0,54.0,[]
chris brown,had to do it... sorry dj khaled,Positive,12619.0,7.0,[]
chris brown,hollow,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,hollow,Positive,3351.0,54.0,[]
chris brown,hollow,Positive,12619.0,7.0,[]
chris brown,i don't like remix (drake diss),Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,i don't like remix (drake diss),Positive,3351.0,54.0,[]
chris brown,i don't like remix (drake diss),Positive,12619.0,7.0,[]
chris brown,i love you (team breezy),Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,i love you (team breezy),Positive,3351.0,54.0,[]
chris brown,i love you (team breezy),Positive,12619.0,7.0,[]
famous fresh & chris brown,leave broke,Negative,,,
chris brown,look at me now (remix),Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,look at me now (remix),Negative,3351.0,54.0,[]
chris brown,look at me now (remix),Negative,12619.0,7.0,[]
chris brown,love music,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,love music,Positive,3351.0,54.0,[]
chris brown,love music,Positive,12619.0,7.0,[]
chris brown,nightmare,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,nightmare,Negative,3351.0,54.0,[]
chris brown,nightmare,Negative,12619.0,7.0,[]
chris brown,real or fake,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,real or fake,Positive,3351.0,54.0,[]
chris brown,real or fake,Positive,12619.0,7.0,[]
chris brown,red handed,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,red handed,Negative,3351.0,54.0,[]
chris brown,red handed,Negative,12619.0,7.0,[]
chris brown,second,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,second,Positive,3351.0,54.0,[]
chris brown,second,Positive,12619.0,7.0,[]
chris brown,see through,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,see through,Negative,3351.0,54.0,[]
chris brown,see through,Negative,12619.0,7.0,[]
chris brown,sex you up,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,sex you up,Positive,3351.0,54.0,[]
chris brown,sex you up,Positive,12619.0,7.0,[]
chris brown,she want a singa,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,she want a singa,Positive,3351.0,54.0,[]
chris brown,she want a singa,Positive,12619.0,7.0,[]
chris brown,sound the alarm,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,sound the alarm,Positive,3351.0,54.0,[]
chris brown,sound the alarm,Positive,12619.0,7.0,[]
chris brown,terminator,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,terminator,Positive,3351.0,54.0,[]
chris brown,terminator,Positive,12619.0,7.0,[]
chris brown,this christmas,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,this christmas,Positive,3351.0,54.0,[]
chris brown,this christmas,Positive,12619.0,7.0,[]
chris brown,wassup,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,wassup,Positive,3351.0,54.0,[]
chris brown,wassup,Positive,12619.0,7.0,[]
chris brown,watch me,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,watch me,Positive,3351.0,54.0,[]
chris brown,watch me,Positive,12619.0,7.0,[]
chris brown,who dis,Negative,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,who dis,Negative,3351.0,54.0,[]
chris brown,who dis,Negative,12619.0,7.0,[]
chris brown,wildcat,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,wildcat,Positive,3351.0,54.0,[]
chris brown,wildcat,Positive,12619.0,7.0,[]
chris brown,without you,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,without you,Positive,3351.0,54.0,[]
chris brown,without you,Positive,12619.0,7.0,[]
chris brown,your heart,Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,your heart,Positive,3351.0,54.0,[]
chris brown,your heart,Positive,12619.0,7.0,[]
chris brown,your love (remix),Positive,16868785.0,87.0,"['dance pop', 'pop', 'r&b']"
chris brown,your love (remix),Positive,3351.0,54.0,[]
chris brown,your love (remix),Positive,12619.0,7.0,[]
rihanna,"you don't love me (no, no, no)",Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,"that la, la, la",Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,the last time,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,music of the sun,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,let me,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,rush,Negative,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,we ride,Negative,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,a girl like me,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,if it's lovin' that you want pt. 2,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,push up on me,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,wait your turn,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,stupid in love,Negative,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,g4l,Negative,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,te amo,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,hole in my head,Negative,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,california king bed,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,drunk on love,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
rihanna,phresh out the runway,Positive,50002769.0,87.0,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
